Unnamed: 0,stationId,id,stationName,rackTotCnt,stationLatitude,stationLongitude,address_name,region_1depth_name,region_2depth_name,region_3depth_name,main_address_no,sub_address_no,username,areaid
180,ST-117,301,경복궁역 7번출구 앞,18,37.57579422,126.97145081,서울 종로구 내자동 75-4,서울,종로구,내자동,75.0,4.0,bike65,65
181,ST-118,302,경복궁역 4번출구 뒤,14,37.57594681,126.97406006,서울 종로구 적선동 8-1,서울,종로구,적선동,8.0,1.0,bike67,67
182,ST-119,303,광화문역 1번출구 앞,10,37.57176971,126.97466278,서울 종로구 당주동 5,서울,종로구,당주동,5.0,,bike67,67
183,ST-120,304,광화문역 2번출구 앞,9,37.57211304,126.97757721,서울 종로구 세종로 100,서울,종로구,세종로,100.0,,bike68,68
184,ST-121,305,종로구청 옆,18,37.57258224,126.97835541,서울 종로구 세종로 84-1,서울,종로구,세종로,84.0,1.0,bike68,68
185,ST-122,306,광화문역 7번출구 앞,21,37.57080841,126.9764328,서울 종로구 세종로 1-68,서울,종로구,세종로,1.0,68.0,bike67,67
186,ST-123,307,서울역사박물관 앞,13,37.56999969,126.97109985,서울 종로구 신문로2가 2-73,서울,종로구,신문로2가,2.0,73.0,bike65,65
187,ST-124,308,광화문 S타워 앞,22,37.56996918,126.97393799,서울 종로구 신문로1가 5-4,서울,종로구,신문로1가,5.0,4.0,bike67,67
188,ST-125,309,광화문역 6번출구 옆,15,37.56988907,126.97645569,서울 종로구 세종로 208,서울,종로구,세종로,208.0,,bike68,68
189,ST-126,310,청계광장 옆,15,37.56887817,126.9774704,서울 중구 태평로1가 2-2,서울,중구,태평로1가,2.0,2.0,bike68,68
190,ST-127,311,서울광장 옆,37,37.56661224,126.9774704,서울 중구 태평로1가 31,서울,중구,태평로1가,31.0,,bike68,68
191,ST-130,314,국립현대미술관,12,37.5797081,126.98085785,서울 종로구 소격동 165,서울,종로구,소격동,165.0,,bike69,69
192,ST-132,316,종각역 1번출구 앞,14,37.57039642,126.98178864,서울 종로구 종로1가 40,서울,종로구,종로1가,40.0,,bike70,70
193,ST-134,318,광교사거리 남측,12,37.56852722,126.98255157,서울 중구 남대문로1가 110-1,서울,중구,남대문로1가,110.0,1.0,bike70,70
194,ST-136,320,을지로입구역 4번출구 앞,22,37.56622314,126.98358917,서울 중구 을지로2가 6,서울,중구,을지로2가,6.0,,bike70,70
195,ST-137,321,KEB 하나금융그룹 명동사옥 옆,17,37.56546402,126.98413849,서울 중구 을지로2가 199-10,서울,중구,을지로2가,199.0,10.0,bike70,70
196,ST-138,322,명동성당 앞,17,37.56447601,126.98696899,서울 중구 명동2가 1-15,서울,중구,명동2가,1.0,15.0,bike71,71
197,ST-140,324,신세계백화점 본점 앞,12,37.56134033,126.98040009,서울 중구 남대문로3가 110-4,서울,중구,남대문로3가,110.0,4.0,bike69,69
198,ST-142,326,안국역 5번출구 앞,21,37.57624054,126.98616028,서울 종로구 경운동 91-4,서울,종로구,경운동,91.0,4.0,bike71,71
199,ST-143,327,낙원상가 옆,12,37.57335663,126.9874649,서울 종로구 낙원동 272,서울,종로구,낙원동,272.0,,bike71,71
200,ST-144,328,탑골공원 앞,13,37.57039642,126.9881897,서울 종로구 종로2가 34-2,서울,종로구,종로2가,34.0,2.0,bike71,71
201,ST-145,329,청계2가 사거리 옆,10,37.56834412,126.98789215,서울 종로구 관철동 268,서울,종로구,관철동,268.0,,bike71,71
202,ST-147,331,을지로2가 사거리 북측,10,37.56638336,126.98720551,서울 중구 을지로2가 50,서울,중구,을지로2가,50.0,,bike71,71
203,ST-148,332,을지로2가 사거리 남측,7,37.56599045,126.98779297,서울 중구 을지로2가 148-85,서울,중구,을지로2가,148.0,85.0,bike71,71
204,ST-150,334,종로3가역 2번출구 뒤,12,37.5705986,126.99179077,서울 종로구 종로3가 10-5,서울,종로구,종로3가,10.0,5.0,bike72,72
205,ST-151,335,종로3가역 15번출구 앞,12,37.57019806,126.99125671,서울 종로구 종로3가 137-3,서울,종로구,종로3가,137.0,3.0,bike72,72
206,ST-152,336,티마크 호텔 앞,12,37.56261826,126.992836,서울 중구 충무로3가 43,서울,중구,충무로3가,43.0,,bike72,72
207,ST-153,337,창경궁 입구,7,37.57897949,126.99647522,서울 종로구 와룡동 2-1,서울,종로구,와룡동,2.0,1.0,bike73,73
208,ST-154,338,세운스퀘어 앞,20,37.57095718,126.99712372,서울 종로구 종로4가 28-1,서울,종로구,종로4가,28.0,1.0,bike73,73
209,ST-155,339,종로4가 사거리,12,37.57106781,126.99819183,서울 종로구 종로4가 32-8,서울,종로구,종로4가,32.0,8.0,bike74,74
210,ST-156,340,혜화동 로터리,10,37.58562851,127.00067902,서울 종로구 혜화동 120,서울,종로구,혜화동,120.0,,bike75,75
211,ST-157,341,혜화역 3번출구 뒤,12,37.58156967,127.00178528,서울 종로구 명륜4가 97-1,서울,종로구,명륜4가,97.0,1.0,bike75,75
212,ST-158,342,대학로 마로니에공원,12,37.57978439,127.00253296,서울 종로구 동숭동 1-130,서울,종로구,동숭동,1.0,130.0,bike76,76
213,ST-159,343,예일빌딩(율곡로) 앞,14,37.57543182,127.00498199,서울 종로구 충신동 57-3,서울,종로구,충신동,57.0,3.0,bike77,77
214,ST-160,344,성균관대 E하우스 앞,12,37.57403564,127.0067215,서울 종로구 충신동 27-33,서울,종로구,충신동,27.0,33.0,bike77,77
215,ST-161,345,서울보증보험본사 앞,17,37.57330704,127.00070953,서울 종로구 연지동 136-74,서울,종로구,연지동,136.0,74.0,bike75,75
216,ST-162,346,맥스타일 앞,12,37.56918335,127.00988007,서울 중구 을지로6가 18-1,서울,중구,을지로6가,18.0,1.0,bike78,78
217,ST-163,347,동대문역사문화공원역 9번출구 앞,20,37.56533051,127.00784302,서울 중구 을지로7가 134-8,서울,중구,을지로7가,134.0,8.0,bike78,78
218,ST-183,348,독립문역 사거리,16,37.57202911,126.96078491,서울 종로구 교북동 35-8,서울,종로구,교북동,35.0,8.0,bike62,62
219,ST-165,349,사직동주민센터,9,37.57633209,126.96858978,서울 종로구 사직동 1-28,서울,종로구,사직동,1.0,28.0,bike64,64
220,ST-167,351,청운초교 앞 삼거리,10,37.58507919,126.9706192,서울 종로구 청운동 108-22,서울,종로구,청운동,108.0,22.0,bike65,65
221,ST-168,352,중앙고입구 삼거리,17,37.58341599,126.98523712,서울 종로구 가회동 1-167,서울,종로구,가회동,1.0,167.0,bike71,71
222,ST-169,353,재동초교 앞 삼거리,10,37.57938766,126.9849472,서울 종로구 재동 19,서울,종로구,재동,19.0,,bike71,71
223,ST-170,354,포르투갈 대사관 앞,12,37.57915497,126.98896027,서울 종로구 원서동 159,서울,종로구,원서동,159.0,,bike72,72
224,ST-171,355,서울사대부속초교 앞,17,37.57650757,127.00245667,서울 종로구 연건동 178-3,서울,종로구,연건동,178.0,3.0,bike76,76
225,ST-172,356,KT혜화지사 앞,17,37.57714462,127.00205994,서울 종로구 연건동 218-1,서울,종로구,연건동,218.0,1.0,bike75,75
226,ST-173,358,성대입구 사거리,15,37.58250046,126.99853516,서울 종로구 명륜4가 188-4,서울,종로구,명륜4가,188.0,4.0,bike74,74
227,ST-174,359,원남동사거리,10,37.57606125,126.99768066,서울 종로구 원남동 106-1,서울,종로구,원남동,106.0,1.0,bike74,74
228,ST-175,361,동묘앞역 1번출구 뒤,12,37.57324219,127.01590729,서울 종로구 숭인동 81-4,서울,종로구,숭인동,81.0,4.0,bike81,81
229,ST-176,362,청계8가 사거리,12,37.57222366,127.02270508,서울 종로구 숭인동 1436,서울,종로구,숭인동,1436.0,,bike85,85
230,ST-177,363,신설동역 11번출구 뒤,12,37.57575989,127.02283478,서울 종로구 숭인동 1311,서울,종로구,숭인동,1311.0,,bike85,85
231,ST-178,364,창신역 1번출구 앞,10,37.57933426,127.01508331,서울 종로구 창신동 20-8,서울,종로구,창신동,20.0,8.0,bike81,81
232,ST-180,367,독립문역 3-1번출구 ,10,37.57384872,126.95869446,서울 종로구 무악동 41-7,서울,종로구,무악동,41.0,7.0,bike62,62
233,ST-181,368,SK 서린빌딩 앞,14,37.5692482,126.98053741,서울 종로구 서린동 93-2,서울,종로구,서린동,93.0,2.0,bike69,69
234,ST-182,369,광화문 시민열린마당,22,37.57549286,126.97850037,서울 종로구 세종로 76-5,서울,종로구,세종로,76.0,5.0,bike68,68
235,ST-185,370,시청역(2호선) 9번출구 뒤,28,37.56322861,126.97483826,서울 중구 서소문동 75-1,서울,중구,서소문동,75.0,1.0,bike67,67
236,ST-186,371,동대입구역 6번출구 뒤,12,37.55887222,127.00553894,서울 중구 장충동2가 산 4-91,서울,중구,장충동2가,4.0,91.0,bike77,77
237,ST-187,372,약수역 3번출구 뒤,12,37.55429459,127.01119995,서울 중구 신당동 369-44,서울,중구,신당동,369.0,44.0,bike76,76
238,ST-188,373,청구 어린이공원,10,37.55585861,127.01385498,서울 중구 신당동 842-1,서울,중구,신당동,842.0,1.0,bike78,78
239,ST-189,374,청구역 2번출구 앞,12,37.5604744,127.01407623,서울 중구 신당동 295-2,서울,중구,신당동,295.0,2.0,bike81,81
240,ST-190,375,다산 어린이공원,10,37.56371689,127.01842499,서울 중구 신당동 123-1,서울,중구,신당동,123.0,1.0,bike83,83
241,ST-193,378,청계7가 사거리,12,37.56980515,127.01695251,서울 중구 흥인동 167-4,서울,중구,흥인동,167.0,4.0,bike82,82
242,ST-194,379,서울역9번출구,9,37.55599976,126.97335815,서울 중구 봉래동2가 128,서울,중구,봉래동2가,128.0,,bike67,67
243,ST-195,380,CJ제일제당 앞,10,37.56386566,127.00274658,서울 중구 쌍림동 292,서울,중구,쌍림동,292.0,,bike76,76
244,ST-196,381,장충체육관,12,37.55853271,127.00698853,서울 중구 장충동2가 200-103,서울,중구,장충동2가,200.0,103.0,bike77,77
245,ST-197,382,약수역 10번출구 앞,9,37.55519867,127.01004791,서울 중구 신당동 360-2,서울,중구,신당동,360.0,2.0,bike77,77
246,ST-198,383,신당역 12번 출구 뒤,19,37.5658493,127.0164032,서울 중구 흥인동 86,서울,중구,흥인동,86.0,,bike82,82
247,ST-199,384,종로학원본원 ,12,37.55978012,126.96850586,서울 중구 중림동 20,서울,중구,중림동,20.0,,bike64,64
248,ST-336,385,종각역 5번출구,12,37.56983566,126.98265839,서울 종로구 서린동 26-1,서울,종로구,서린동,26.0,1.0,bike70,70
249,ST-337,386,올림픽기념 국민생활관 앞,12,37.59023285,126.9985199,서울 종로구 혜화동 1-21,서울,종로구,혜화동,1.0,21.0,bike74,74
250,ST-338,387,훈련원공원주차장 앞,12,37.56699371,127.00346375,서울 중구 을지로5가 40-3,서울,중구,을지로5가,40.0,3.0,bike76,76
251,ST-444,388,동성중학교 앞,12,37.58573532,127.0016098,서울 종로구 혜화동 56,서울,종로구,혜화동,56.0,,bike75,75
252,ST-943,389,을지로4가역 1번출구,12,37.5667305,126.99660492,서울 중구 을지로4가 39-1,서울,중구,을지로4가,39.0,1.0,bike73,73
253,ST-944,390,충무로역 1번출구,12,37.56138992,126.9953537,서울 중구 충무로4가 125,서울,중구,충무로4가,125.0,,bike73,73
254,ST-977,391,정동길입구,10,37.56543732,126.97330475,서울 중구 정동 8-5,서울,중구,정동,8.0,5.0,bike67,67
255,ST-1372,393,동대문역 8번 출구,12,37.57014084,127.00937653,서울 종로구 종로6가 94-1,서울,종로구,종로6가,94.0,1.0,bike78,78
256,ST-1374,395,경희궁 자이 2단지,10,37.56885529,126.96456146,서울 종로구 송월동 145-9,서울,종로구,송월동,145.0,9.0,bike63,63
257,ST-1432,397,종묘공영주차장 건너편,15,37.57048035,126.99663544,서울 종로구 종로4가 32-8,서울,종로구,종로4가,32.0,8.0,bike73,73
258,ST-1435,398,을지로3가역 3번출구,10,37.56655884,126.99243927,서울 중구 을지로3가 118-1,서울,중구,을지로3가,118.0,1.0,bike72,72
259,ST-1436,399,서울역 센트럴 자이아파트,17,37.55410767,126.96540833,서울 중구 만리동2가 111-5,서울,중구,만리동2가,111.0,5.0,bike63,63
260,ST-110,400,상암한화오벨리스크 1차 앞,17,37.58752441,126.88300323,서울 마포구 상암동 1734,서울,마포구,상암동,1734.0,,bike27,27
261,ST-76,401,상암월드컵파크 10단지 앞,17,37.58618927,126.88161469,서울 마포구 상암동 1736,서울,마포구,상암동,1736.0,,bike26,26
262,ST-77,402,상암월드컵파크 9단지 앞,22,37.58285522,126.87982178,서울 마포구 상암동 670,서울,마포구,상암동,670.0,,bike25,25
263,ST-78,403,부엉이공원 앞,22,37.58559036,126.88472748,서울 마포구 상암동 1756-4,서울,마포구,상암동,1756.0,4.0,bike27,27
264,ST-80,405,DMC빌 앞,10,37.58265686,126.88578796,서울 마포구 상암동 1584,서울,마포구,상암동,1584.0,,bike28,28
265,ST-81,406,상암월드컵파크 7단지 앞,17,37.58131409,126.88058472,서울 마포구 상암동 1681,서울,마포구,상암동,1681.0,,bike26,26
266,ST-83,407,마포구 육아종합지원센터,10,37.58063126,126.88367462,서울 마포구 상암동 1686,서울,마포구,상암동,1686.0,,bike27,27
267,ST-84,408,LG CNS앞,22,37.58081055,126.88665009,서울 마포구 상암동 1715-3,서울,마포구,상암동,1715.0,3.0,bike28,28
268,ST-86,409,누리꿈스퀘어 옆,27,37.57939911,126.88916016,서울 마포구 상암동 1715-6,서울,마포구,상암동,1715.0,6.0,bike29,29
269,ST-88,410,상암중학교 옆,12,37.57749557,126.88777161,서울 마포구 상암동 1656,서울,마포구,상암동,1656.0,,bike28,28
270,ST-90,411,DMC홍보관,11,37.5779953,126.89147186,서울 마포구 상암동 1715-7,서울,마포구,상암동,1715.0,7.0,bike30,30
271,ST-91,412,DMC산학협력연구센터 앞,22,37.57580185,126.89073944,서울 마포구 상암동 1649,서울,마포구,상암동,1649.0,,bike30,30
272,ST-92,413,상암월드컵파크 3단지 후문,11,37.57147598,126.88968658,서울 마포구 상암동 1731-1,서울,마포구,상암동,1731.0,1.0,bike30,30
273,ST-94,414,상암동주민센터 옆,10,37.57822037,126.89447021,서울 마포구 상암동 1616,서울,마포구,상암동,1616.0,,bike32,32
274,ST-95,415,DMC역 9번출구 앞,12,37.57746887,126.89736176,서울 마포구 상암동 1621,서울,마포구,상암동,1621.0,,bike33,33
275,ST-96,416,상암월드컵파크 1단지 교차로,14,37.57566452,126.89444733,서울 마포구 상암동 1715-14,서울,마포구,상암동,1715.0,14.0,bike31,31
276,ST-93,417,DMC역 2번출구 옆,22,37.57506943,126.8999176,서울 마포구 상암동 1178-2,서울,마포구,상암동,1178.0,2.0,bike35,35
277,ST-89,418,월드컵경기장역 3번출구 옆,12,37.57072067,126.89897919,서울 마포구 성산동 478-3,서울,마포구,성산동,478.0,3.0,bike34,34
278,ST-87,419,홈플러스 앞,23,37.56842041,126.89942932,서울 마포구 성산동 421-23,서울,마포구,성산동,421.0,23.0,bike35,35
279,ST-85,420,서울시 공공자전거 상암센터,42,37.56624603,126.8961792,서울 마포구 성산동 390-1,서울,마포구,성산동,390.0,1.0,bike32,32
280,ST-82,421,마포구청 앞,10,37.56590271,126.90118408,서울 마포구 성산동 370,서울,마포구,성산동,370.0,,bike35,35
281,ST-968,422,문화비축기지,15,37.56908417,126.89442444,서울 마포구 성산동 661,서울,마포구,성산동,661.0,,bike31,31
282,ST-990,424,롯데하이마트 (상암월드컵점),17,37.57361984,126.8980484,서울 마포구 상암동 1715-29,서울,마포구,상암동,1715.0,29.0,bike33,33
283,ST-991,425,DMC첨단산업센터,12,37.58450317,126.88559723,서울 마포구 상암동 1580,서울,마포구,상암동,1580.0,,bike27,27
284,ST-992,426,서울신용보증재단,12,37.54906082,126.95417786,서울 마포구 공덕동 168,서울,마포구,공덕동,168.0,,bike61,61
285,ST-1397,427,성산시영아파트,12,37.56958389,126.90381622,서울 마포구 성산동 450,서울,마포구,성산동,450.0,,bike37,37
286,ST-1437,428,명보사거리,12,37.56439972,126.99143219,서울 중구 초동 106-9,서울,중구,초동,106.0,9.0,bike72,72
287,ST-1438,429,송도병원,10,37.54988861,127.00734711,서울 중구 신당동 432-730,서울,중구,신당동,432.0,730.0,bike74,74
288,ST-1439,430,KEB하나은행 장충동지점,10,37.56217194,127.00626373,서울 중구 쌍림동 244-2,서울,중구,쌍림동,244.0,2.0,bike77,77
289,ST-1440,431,청계천 영도교,17,37.57089996,127.01952362,서울 중구 황학동 2545,서울,중구,황학동,2545.0,,bike83,83
290,ST-1494,432,마포중앙도서관,12,37.56333923,126.90820312,서울 마포구 성산동 275-3,서울,마포구,성산동,275.0,3.0,bike39,39
291,ST-1668,433,을지로입구역 2번출구,12,37.56634521,126.98229218,서울 중구 을지로1가 118,서울,중구,을지로1가,118.0,,bike70,70
292,ST-1669,434,신당 래미안 버스정류장,12,37.56148911,127.02393341,서울 중구 신당동 851,서울,중구,신당동,851.0,,bike82,82
293,ST-1670,435,SK 남산빌딩,12,37.55686188,126.97561646,서울 중구 남대문로5가 267-3,서울,중구,남대문로5가,267.0,3.0,bike67,67
294,ST-1675,436,이대역 5번출구,12,37.55659103,126.94618988,서울 마포구 대흥동 2-1,서울,마포구,대흥동,2.0,1.0,bike59,59
295,ST-1691,437,대흥역 1번출구,14,37.54821014,126.94138336,서울 마포구 대흥동 298-8,서울,마포구,대흥동,298.0,8.0,bike58,58
296,ST-1692,438,성산2-1 공영주차장,17,37.56472015,126.9067688,서울 마포구 성산동 199-46,서울,마포구,성산동,199.0,46.0,bike38,38
297,ST-1693,439,마포어린이공원,12,37.53575134,126.94403839,서울 마포구 마포동 364-4,서울,마포구,마포동,364.0,4.0,bike59,59
